Name,Author ID,Title,Year,Venue,keywords
"Sara L. Warber, M.D.",51961243,Exiting the Anthropocene: Achieving personal and planetary health in the 21st century,2022,Allergy. European Journal of Allergy and Clinical Immunology,['Tin']
"Sara L. Warber, M.D.",51961243,Project Earthrise: Proceedings of the Ninth Annual Conference of inVIVO Planetary Health,2021,International Journal of Environmental Research and Public Health,"['Ear', 'Art']"
"Sara L. Warber, M.D.",51961243,Transcendent Experiences Among Pilgrims to Lourdes: A Qualitative Investigation,2021,Journal of religion and health,[]
"Sara L. Warber, M.D.",51961243,Social isolation of older adults: A qualitative study of the effects of group outdoor healthwalks on socialwellbeing,2021,,['Adult']
"Sara L. Warber, M.D.",51961243,Pathways linking biodiversity to human health: A conceptual framework.,2020,Environment International,"['Biodiversity', 'Work', 'Ink']"
"Sara L. Warber, M.D.",51961243,Group Outdoor Health Walks Using Activity Trackers: Measurement and Implementation Insight from a Mixed Methods Feasibility Study,2020,International Journal of Environmental Research and Public Health,[]
"Sara L. Warber, M.D.",51961243,The power of caring in clinical encounters,2020,British medical journal,[]
"Sara L. Warber, M.D.",51961243,Complementary and Alternative Medicine,2020,Practical Cardiology,[]
"Sara L. Warber, M.D.",51961243,Methods for Integrating Transdisciplinary Teams in Support of Reciprocal Healing: A Case Study,2020,,"['Tin', 'Tea']"
"Sara L. Warber, M.D.",51961243,Healing and Wellness,2020,,[]
"Sara L. Warber, M.D.",51961243,"Clients of UK healers: A mixed methods survey of their demography, health problems, and experiences of healing.",2019,Complementary Therapies in Clinical Practice,[]
"Sara L. Warber, M.D.",51961243,Understanding public perceptions of healing: An arts-based qualitative study.,2019,Complementary Therapies in Medicine,"['Perception', 'Art']"
"Sara L. Warber, M.D.",51961243,"Nature–Based Interventions for Improving Health and Wellbeing: The Purpose, the People and the Outcomes",2019,Sports,['Nature']
"Sara L. Warber, M.D.",51961243,Growing Resilience through Interaction with Nature: Can Group Walks in Nature Buffer the Effects of Stressful Life Events on Mental Health?,2019,International Journal of Environmental Research and Public Health,"['Mental Health', 'Nature']"
"Sara L. Warber, M.D.",51961243,Why and How Should We Integrate Biomarkers into Complex Trials? A Discussion on Paradigms and Clinical Research Strategies,2019,Complementary Medicine Research,"['Ear', 'Research']"
"Sara L. Warber, M.D.",51961243,Spending at least 120 minutes a week in nature is associated with good health and wellbeing,2019,Scientific Reports,['Nature']
"Sara L. Warber, M.D.",51961243,Biodiversity and Spiritual Well-being,2019,Biodiversity and Health in the Face of Climate Change,['Biodiversity']
"Christa B. Williams, M.D.",152746326,Gender Differences in Stress and Burnout: Department Survey of Academic Family Physicians,2020,Journal of general internal medicine,"['Family', 'Art']"
"Justine P. Wu, M.D., M.P.H.",2146666047,Incidence of Newborn Drug Testing and Variations by Birthing Parent Race and Ethnicity Before and After Recreational Cannabis Legalization,2023,JAMA Network Open,"['Leg', 'Cannabis', 'Tin', 'Recreation']"
"Justine P. Wu, M.D., M.P.H.",2146666047,Access and Barriers to Home Device Use in Pregnancy [ID: 1375585],2023,Obstetrics &amp; Gynecology,['Pregnancy']
"Justine P. Wu, M.D., M.P.H.",2146666047,Prevalence of Newborn Drug Testing and Variations by Birth Parent Race and Ethnicity at an Academic Medical Center,2023,Health care disparities,['Tin']
"Justine P. Wu, M.D., M.P.H.",2146666047,Initiating gender-affirming hormones for transgender and non-binary people: A qualitative study of providers’ perspectives on requiring mental health evaluations,2022,PLoS ONE,"['Tin', 'Hormones', 'Mental Health']"
"Justine P. Wu, M.D., M.P.H.",2146666047,"Contraceptive decisions among individuals with medical conditions in Michigan, USA: A qualitative explanatory model informed by the Health Belief Model and the principle of respect for patient autonomy.",2022,Contraception,[]
"Justine P. Wu, M.D., M.P.H.",2146666047,Required Mental Health Evaluation Before Initiating Gender-Affirming Hormones: Trans and Nonbinary Perspectives.,2022,Transgender Health,"['Tin', 'Hormones', 'Mental Health']"
"Justine P. Wu, M.D., M.P.H.",2146666047,Contraceptive Provision and Quality Care Measures for Insured Individuals in Massachusetts Who Are Deaf or Hard of Hearing,2021,Obstetrics and Gynecology,"['Ear', 'Hearing', 'Massachusetts']"
"Justine P. Wu, M.D., M.P.H.",2146666047,“It Wasn’t for the Sake of Me and My Mental Health”: Transgender People’s Perspective on the Role of Mental Health Providers in Initiating Gender-Affirming Hormones - a Qualitative Study,2021,Journal of the Endocrine Society,"['Tin', 'Hormones', 'Role', 'Mental Health']"
"Justine P. Wu, M.D., M.P.H.",2146666047,A theoretical model of contraceptive decision‐making and behaviour in diabetes: A qualitative application of the Health Belief Model,2020,Diabetic Medicine,[]
"Justine P. Wu, M.D., M.P.H.",2146666047,Pregnancy Intendedness by Maternal Disability Status and Type in the United States.,2020,Perspectives on sexual and reproductive health,['Pregnancy']
"Justine P. Wu, M.D., M.P.H.",2146666047,"“Part Triage, Part Gatekeeping”",2020,,['Art']
"Justine P. Wu, M.D., M.P.H.",2146666047,Awareness and Attitudes Around the New Subspecialty Within Ob/Gyn Called Complex Family Planning: A CERA Survey of Family Medicine Chairs.,2020,Family Medicine,"['Hair', 'Attitude', 'Family', 'Awareness']"
"Justine P. Wu, M.D., M.P.H.",2146666047,Youth opinions about Title X funding and policy in the United States: A mixed methods text message survey.,2020,Contraception,['Policy']
"Justine P. Wu, M.D., M.P.H.",2146666047,"Words Matter: Calling on the Community of Research to Recognize, React to, and Remove Racializing Research Rhetoric",2020,Journal of Mixed Methods Research,"['Ear', 'Research']"
"Justine P. Wu, M.D., M.P.H.",2146666047,4161 Contraceptive Decision Making Among Women with Diabetes Mellitus: A Mixed Methods Study,2020,Journal of Clinical and Translational Science,"['Diabetes Mellitus', 'Decision Making']"
"Justine P. Wu, M.D., M.P.H.",2146666047,"Emergency contraception: Links between providers' counseling choices, prescribing behaviors, and sociopolitical context.",2019,Social Science & Medicine (1967),"['Contraception', 'Counseling', 'Ink']"
"Justine P. Wu, M.D., M.P.H.",2146666047,"Looking back while moving forward: a justice-based, intersectional approach to research on contraception and disability.",2019,Contraception,"['Ear', 'Contraception', 'Research']"
"Justine P. Wu, M.D., M.P.H.",2146666047,Contraceptive Care for Women With Medical Conditions: A Qualitative Study to Identify Potential Best Practices for Primary Care Physicians.,2019,Family Medicine,[]
"Alisa P. Young, M.D.",153190291,It Is Time to Switch to Primary HPV Screening for Cervical Cancer.,2024,American Family Physician,['Time']
"Philip Zazove, M.D.",4824740,The Association of Hearing Loss with Hospitalization,2023,Journal of the American Board of Family Medicine,"['Ear', 'Hospitalization', 'Association', 'Hearing']"
"Philip Zazove, M.D.",4824740,Reframing Our Health Care System for Patients With Hearing Loss,2022,"Journal of Speech, Language and Hearing Research","['Ear', 'Hearing']"
"Philip Zazove, M.D.",4824740,"Roles of Academic Writers in a Department: Benefits, Structures, and Funding.",2022,Family Medicine,"['Role', 'Art']"
"Philip Zazove, M.D.",4824740,Call to Action: Eliminate Barriers Faced by Medical Students With Disabilities,2022,Annals of Family Medicine,['Face']
"Philip Zazove, M.D.",4824740,Hearing Loss and Healthcare Access among Adults,2021,Seminars in Hearing,"['Ear', 'Hearing', 'Adult']"
"Philip Zazove, M.D.",4824740,Implementation of a Hearing Loss Screening Intervention in Primary Care,2021,Annals of Family Medicine,"['Ear', 'Hearing']"
"Philip Zazove, M.D.",4824740,"BPI20-008: Pilot Testing of InheRET™, an Online Tool to Facilitate NCCN Guideline®-Compliant Referrals for Cancer Genetic Counseling and Increase Access to Care",2020,,"['Tin', 'Counseling']"
"Philip Zazove, M.D.",4824740,Overcoming Additional Barriers to Care for Deaf and Hard of Hearing Patients During COVID-19.,2020,JAMA Otolaryngology - Head and Neck Surgery,"['Ear', 'Hearing']"
"Philip Zazove, M.D.",4824740,The Unexamined Diversity: Disability Policies and Practices in US Graduate Medical Education Programs.,2020,Journal of Graduate Medical Education,['Education']
"Philip Zazove, M.D.",4824740,Effective Hearing Loss Screening in Primary Care: The Early Auditory Referral-Primary Care Study,2020,Annals of Family Medicine,"['Ear', 'Hearing']"
"Philip Zazove, M.D.",4824740,Test of an online tool to facilitate NCCN guideline-compliant access to cancer genetics care.,2020,,"['Tics', 'Genetics']"
"Philip Zazove, M.D.",4824740,"ADVANCING DIVERSITY, INCLUSION, AND HEALTH EQUITY TO THE NEXT LEVEL",2019,Annals of Family Medicine,[]
"Philip Zazove, M.D.",4824740,Establishing the First Geriatric Medicine Fellowship Program in Ghana,2019,Journal of The American Geriatrics Society,['Hip']
"Philip Zazove, M.D.",4824740,The Relationship Between Hearing Loss and Substance Use Disorders Among Adults in the U.S.,2019,American Journal of Preventive Medicine,"['Hip', 'Ear', 'Hearing', 'Adult']"
"Philip Zazove, M.D.",4824740,Determinants of Hearing Aid Use Among Older Americans With Hearing Loss.,2019,The gerontologist,"['Ear', 'Hearing']"
"Philip Zazove, M.D.",4824740,Generalized Anxiety Disorder-7--American Sign Language Version,2019,,"['Sign Language', 'Language']"
"Philip Zazove, M.D.",4824740,"Can Hearing Aids Delay Time to Diagnosis of Dementia, Depression, or Falls in Older Adults?",2019,Journal of The American Geriatrics Society,"['Ear', 'Dementia', 'Hearing', 'Time', 'Adult']"
"Philip Zazove, M.D.",4824740,Patient Health Questionnaire-9--American Sign Language Version,2019,,"['Sign Language', 'Language']"
"Philip Zazove, M.D.",4824740,Leading Practices and Future Directions for Technical Standards in Medical Education.,2019,Academic medicine : journal of the Association of American Medical Colleges,"['Lead', 'Education']"
"Philip Zazove, M.D.",4824740,"Test of InheRET, an online tool to facilitate NCCN Guideline compliant referrals for cancer genetic counseling.",2019,Journal of Clinical Oncology,['Counseling']
"Suzanna M. Zick, N.D., M.P.H.",5871911,The Society for Integrative Oncology-American Society of Clinical Oncology Joint Guidelines on Integrative Therapies for Symptom Management-Overview and Key Recommendations.,2024,Journal of Integrative and Complementary Medicine,[]
"Suzanna M. Zick, N.D., M.P.H.",5871911,Advancing Integrative Oncology: The Society for Integrative Oncology Education Committee's Journey and Vision.,2024,Journal of Integrative and Complementary Medicine,['Education']
"Suzanna M. Zick, N.D., M.P.H.",5871911,Management of Fatigue in Adult Survivors of Cancer: American Society of Clinical Oncology - Society for Integrative Oncology (ASCO-SIO) Guideline Update Clinical Insights.,2024,JCO Oncology Practice,"['Adult', 'Survivors']"
"Suzanna M. Zick, N.D., M.P.H.",5871911,Association of Chemotherapy-Induced Peripheral Neuropathy with Diet Quality Among Post-Treatment Cancer Survivors.,2024,Nutrition and Cancer,"['Association', 'Diet', 'Survivors']"
"Suzanna M. Zick, N.D., M.P.H.",5871911,Integrative Therapies in Cancer Care: An Update on the Guidelines.,2024,American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting,[]
"Suzanna M. Zick, N.D., M.P.H.",5871911,Management of Fatigue in Adult Survivors of Cancer: ASCO–Society for Integrative Oncology Guideline Update,2024,Journal of Clinical Oncology,"['Adult', 'Survivors']"
"Suzanna M. Zick, N.D., M.P.H.",5871911,Correction to: Impact of the Integrative Oncology Scholars Program on Oncology Providers’ Key Knowledge of Dietary Supplements and Antioxidants for Providing Evidence-based Oncology Care,2023,Journal of Cancer Education,"['Antioxidants', 'Dietary Supplements', 'Diet', 'Knowledge']"
"Suzanna M. Zick, N.D., M.P.H.",5871911,Hyperinsulinemic and Pro-Inflammatory Dietary Patterns and Metabolomic Profiles Are Associated with Increased Risk of Total and Site-Specific Cancers among Postmenopausal Women,2023,Cancers,"['Insulin', 'Diet']"
"Suzanna M. Zick, N.D., M.P.H.",5871911,Self-administered acupressure for veterans with chronic back pain: Study design and methodology of a type 1 hybrid effectiveness implementation randomized controlled trial.,2023,Contemporary Clinical Trials,"['Pain', 'Back Pain']"
"Suzanna M. Zick, N.D., M.P.H.",5871911,A remote Whole Food Dietary Intervention to Reduce Fatigue and Improve Diet Quality in Lymphoma Survivors: Results of a Feasibility Pilot Study,2023,Nutrition and Cancer,"['Lymph', 'Lymphoma', 'Food', 'Diet', 'Survivors']"
"Suzanna M. Zick, N.D., M.P.H.",5871911,Impact of the Integrative Oncology Scholars Program on Oncology Providers’ Key Knowledge of Dietary Supplements and Antioxidants for Providing Evidence-based Oncology Care,2023,Journal of Cancer Education,"['Antioxidants', 'Dietary Supplements', 'Diet', 'Knowledge']"
"Suzanna M. Zick, N.D., M.P.H.",5871911,Associations between CD70 methylation of T cell DNA and age in adults with systemic lupus erythematosus and population controls: The Michigan Lupus Epidemiology & Surveillance (MILES) Program.,2023,Journal of Autoimmunity,"['Erythema', 'Association', 'Population Control', 'Adult']"
"Suzanna M. Zick, N.D., M.P.H.",5871911,Cost-related prescription non-adherence and patient-reported outcomes in systemic lupus erythematosus: The Michigan Lupus Epidemiology & Surveillance program,2023,Lupus,['Erythema']
"Suzanna M. Zick, N.D., M.P.H.",5871911,Cancer-Related Fatigue Outcome Measures in Integrative Oncology: Evidence for Practice and Research Recommendations.,2022,Oncology,"['Ear', 'Research']"
"Suzanna M. Zick, N.D., M.P.H.",5871911,Relations among parent-reported physical activity and interoception in children,2022,Physiology and Behavior,['Child']
"Suzanna M. Zick, N.D., M.P.H.",5871911,Integrative Oncology Education: An Emerging Competency for Oncology Providers,2021,Current Oncology,['Education']
"Suzanna M. Zick, N.D., M.P.H.",5871911,Acupressure for cancer-fatigue in ovarian cancer survivor (The AcuOva Study): A community-based clinical trial study protocol examining the impact of self-acupressure on persistent cancer related fatigue in ovarian cancer survivors.,2021,Contemporary Clinical Trials,['Survivors']
"Suzanna M. Zick, N.D., M.P.H.",5871911,A MULTI-MINERAL INTERVENTION TO MODULATE COLONIC MUCOSAL PROTEIN PROFILE: Results from a 90-day trial in healthy human subjects,2021,medRxiv,['Colon']
"Suzanna M. Zick, N.D., M.P.H.",5871911,A Multi-Mineral Intervention to Modulate Colonic Mucosal Protein Profile: Results from a 90-Day Trial in Human Subjects,2021,Nutrients,['Colon']
